SaleID,SaleDate,StoreID,ProductID,QuantitySold
313288,2023-02-08,1048,2275,1
313289,2025-07-18,1004,2155,1
313290,2022-02-03,1004,2207,1
313291,2024-07-30,1027,2154,2
313292,2024-03-26,1036,2097,1
313293,2021-08-05,1037,2173,1
313294,2021-11-01,1003,2221,1
313295,2024-10-17,1042,2051,2
313296,2021-06-21,1008,2171,1
313297,2024-12-26,1058,2249,1
313298,2023-03-31,1021,2154,2
313299,2021-03-05,1017,2052,4
313300,2024-06-25,1018,2278,1
313301,2020-07-07,1057,2217,1
313302,2024-10-12,1030,2203,2
313303,2024-08-28,1027,2209,1
313304,2024-07-06,1034,2080,2
313305,2025-07-04,1056,2159,1
313306,2023-03-30,1019,2106,1
313307,2022-04-30,1012,2267,1
313308,2020-06-18,1036,2189,1
313309,2022-04-09,1030,2231,1
313310,2022-12-16,1004,2212,1
313311,2023-06-17,1032,2156,1
313312,2022-02-07,1034,2258,1
313313,2020-12-23,1042,2198,4
313314,2023-08-18,1060,2074,3
313315,2023-01-25,1026,2096,1
313316,2024-08-15,1031,2265,1
313317,2025-09-07,1005,2301,1
313318,2024-03-09,1050,2176,1
313319,2024-01-01,1006,2126,2
313320,2023-11-03,1057,2201,1
313321,2020-03-13,1022,2156,1
313322,2020-09-10,1021,2269,1
313323,2025-04-18,1020,2267,1
313324,2021-05-30,1058,2148,1
313325,2022-11-09,1059,2258,1
313326,2024-07-06,1059,2063,2
313327,2021-02-24,1043,2122,1
313328,2022-05-28,1007,2027,1
313329,2020-05-15,1024,2259,1
313330,2023-08-17,1018,2312,1
313331,2024-06-20,1043,2185,2
313332,2020-02-02,1030,2246,2
313333,2024-11-25,1038,2131,1
313334,2020-10-04,1001,2180,1
313335,2022-01-19,1047,2113,1
313336,2020-01-17,1058,2224,1
313337,2023-11-02,1041,2081,1
313338,2022-03-28,1051,2050,1
313339,2024-07-18,1030,2287,1
313340,2021-04-11,1002,2276,1
313341,2021-09-19,1060,2267,1
313342,2023-04-25,1004,2263,1
313343,2021-08-22,1013,2235,1
313344,2024-10-04,1004,2280,1
313345,2023-10-16,1038,2069,1
313346,2025-01-20,1035,2278,1
313347,2025-01-29,1014,2294,1
313348,2025-03-02,1058,2231,1
313349,2021-11-10,1055,2192,2
313350,2025-01-09,1018,2077,4
313351,2020-05-28,1040,2277,1
313352,2024-02-04,1052,2185,1
313353,2022-03-28,1022,2196,1
313354,2024-10-10,1016,2195,1
313355,2024-07-04,1016,2277,1
313356,2024-07-30,1050,2045,1
313357,2023-10-10,1029,2020,1
313358,2025-04-23,1043,2073,1
313359,2021-10-19,1040,2158,1
313360,2022-11-19,1019,2152,1
313361,2021-07-30,1013,2165,1
313362,2021-12-23,1008,2038,1
313363,2024-06-29,1002,2254,3
313364,2021-11-14,1005,2099,1
313365,2022-01-11,1016,2292,1
313366,2025-08-07,1043,2269,2
313367,2024-06-15,1009,2021,2
313368,2024-01-28,1032,2018,1
313369,2020-02-19,1016,2202,1
313370,2020-04-12,1031,2026,1
313371,2021-01-02,1045,2183,1
313372,2022-07-24,1017,2026,1
313373,2024-09-10,1022,2155,1
313374,2024-12-07,1044,2137,1
313375,2023-11-21,1033,2189,1
313376,2024-12-05,1006,2116,1
313377,2025-06-18,1046,2046,1
313378,2025-05-21,1017,2269,1
313379,2021-01-24,1024,2098,3
313380,2023-09-28,1016,2022,1
313381,2022-02-11,1033,2161,2
313382,2021-01-28,1043,2281,1
313383,2021-11-13,1048,2093,1
313384,2020-09-26,1056,2146,2
313385,2020-05-28,1022,2131,1
313386,2022-03-21,1056,2016,2
313387,2020-01-28,1038,2278,1
313388,2023-04-20,1024,2244,1
313389,2020-06-14,1054,2032,1
313390,2025-08-26,1035,2044,1
313391,2023-03-19,1028,2004,1
313392,2020-12-04,1001,2316,1
313393,2022-12-04,1043,2136,1
313394,2022-04-21,1005,2298,1
313395,2020-07-07,1018,2137,1
313396,2021-10-12,1058,2035,2
313397,2020-10-20,1009,2112,1
313398,2025-01-31,1019,2137,1
313399,2023-08-15,1056,2058,2
313400,2024-07-05,1021,2018,1
313401,2022-03-13,1020,2104,2
313402,2021-03-06,1040,2173,1
313403,2024-02-27,1008,2084,2
313404,2021-05-01,1059,2306,1
313405,2020-03-29,1017,2155,1
313406,2020-09-27,1047,2043,1
313407,2025-05-10,1018,2135,1
313408,2024-11-07,1017,2227,2
313409,2022-06-18,1004,2157,1
313410,2024-10-10,1007,2108,1
313411,2020-10-04,1032,2035,1
313412,2025-06-23,1035,2149,2
313413,2024-06-21,1049,2033,1
313414,2022-05-11,1004,2121,2
313415,2021-08-28,1022,2039,1
313416,2022-11-27,1013,2217,1
313417,2022-10-10,1022,2248,1
313418,2024-02-15,1022,2080,1
313419,2021-12-08,1022,2025,1
313420,2022-09-04,1019,2113,1
313421,2024-12-22,1046,2180,1
313422,2022-03-16,1042,2247,1
313423,2024-03-13,1021,2131,1
313424,2021-12-20,1009,2119,1
313425,2022-08-06,1032,2291,1
313426,2021-04-18,1056,2146,2
313427,2021-07-21,1008,2145,1
313428,2022-12-17,1045,2134,1
313429,2020-08-02,1037,2118,3
313430,2022-06-18,1036,2234,2
313431,2024-12-06,1057,2093,1
313432,2025-06-05,1058,2123,1
313433,2023-01-01,1015,2093,1
313434,2023-07-18,1049,2183,3
313435,2023-06-11,1038,2307,1
313436,2020-07-02,1026,2127,1
313437,2021-11-04,1040,2309,2
313438,2024-08-08,1058,2211,1
313439,2021-03-10,1032,2255,1
313440,2022-12-02,1057,2109,1
313441,2023-08-29,1039,2073,1
313442,2021-11-18,1030,2185,1
313443,2022-06-06,1039,2317,1
313444,2020-03-09,1037,2228,2
313445,2021-02-23,1026,2219,2
313446,2020-08-30,1034,2146,1
313447,2024-02-06,1043,2281,3
313448,2024-08-06,1051,2224,1
313449,2025-07-01,1019,2217,1
313450,2024-02-10,1001,2096,1
313451,2021-03-15,1034,2306,1
313452,2023-07-10,1030,2082,1
313453,2023-04-23,1004,2168,1
313454,2022-12-14,1039,2111,1
313455,2023-08-24,1057,2059,1
313456,2023-06-07,1025,2048,1
313457,2021-09-06,1054,2096,1
313458,2021-02-23,1049,2221,1
313459,2025-03-15,1010,2312,1
313460,2020-10-02,1047,2273,1
313461,2024-05-03,1032,2071,1
313462,2024-11-01,1056,2026,1
313463,2024-09-08,1012,2221,2
313464,2023-04-09,1008,2011,2
313465,2022-03-21,1015,2275,1
313466,2023-10-10,1004,2265,1
313467,2023-08-05,1020,2254,1
313468,2022-01-19,1018,2177,1
313469,2023-04-11,1026,2311,1
313470,2020-10-27,1029,2149,1
313471,2021-08-22,1009,2316,1
313472,2021-06-12,1038,2282,2
313473,2020-10-04,1014,2042,1
313474,2021-10-24,1008,2286,1
313475,2023-10-01,1043,2100,4
313476,2021-08-02,1002,2247,1
313477,2024-03-10,1023,2001,1
313478,2023-10-21,1009,2091,1
313479,2021-11-21,1053,2244,1
313480,2021-09-28,1050,2311,2
313481,2025-01-22,1004,2056,1
313482,2025-08-07,1034,2149,1
313483,2022-04-02,1018,2188,1
313484,2025-02-16,1013,2305,1
313485,2022-05-24,1019,2147,1
313486,2022-07-28,1049,2299,1
313487,2024-08-09,1004,2313,1
313488,2022-07-30,1040,2301,1
313489,2025-03-13,1055,2240,1
313490,2025-08-12,1028,2042,1
313491,2024-10-12,1055,2193,1
313492,2020-01-25,1055,2242,2
313493,2025-02-09,1037,2305,2
313494,2020-03-01,1028,2250,1
313495,2020-05-02,1045,2173,1
313496,2024-02-29,1056,2067,1
313497,2023-04-01,1041,2149,1
313498,2024-09-18,1014,2205,1
313499,2022-11-28,1050,2106,1
313500,2023-01-11,1058,2148,1
313501,2024-09-26,1026,2006,1
313502,2021-06-29,1042,2281,1
313503,2023-08-03,1032,2012,1
313504,2020-06-03,1007,2133,2
313505,2023-06-16,1022,2164,2
313506,2023-09-24,1010,2311,2
313507,2022-07-26,1041,2299,1
313508,2021-05-26,1035,2208,4
313509,2022-07-20,1002,2187,1
313510,2020-07-05,1004,2120,1
313511,2025-01-19,1016,2014,1
313512,2024-08-29,1045,2088,3
313513,2021-01-25,1008,2271,1
313514,2023-07-07,1013,2208,1
313515,2021-10-16,1055,2261,1
313516,2024-10-05,1033,2268,1
313517,2020-06-24,1038,2020,1
313518,2022-02-02,1028,2110,1
313519,2022-07-19,1019,2217,1
313520,2023-05-08,1016,2273,1
313521,2021-12-11,1036,2257,1
313522,2022-12-21,1029,2138,1
313523,2023-09-12,1025,2298,2
313524,2025-04-13,1042,2099,1
313525,2020-10-07,1025,2122,1
313526,2025-05-17,1003,2059,1
313527,2024-11-20,1051,2074,1
313528,2022-12-17,1020,2003,1
313529,2021-04-21,1058,2101,1
313530,2021-12-16,1053,2100,2
313531,2020-08-30,1015,2022,1
313532,2022-07-24,1059,2111,1
313533,2024-03-03,1051,2099,1
313534,2022-04-17,1060,2256,2
313535,2023-09-07,1041,2051,1
313536,2025-07-21,1056,2234,2
313537,2023-12-03,1042,2043,1
313538,2020-08-27,1052,2160,1
313539,2020-05-18,1037,2237,1
313540,2021-02-23,1056,2195,1
313541,2024-05-03,1032,2208,1
313542,2020-10-30,1045,2068,1
313543,2023-06-28,1056,2265,1
313544,2025-07-19,1026,2305,1
313545,2020-01-07,1002,2051,1
313546,2023-03-14,1007,2284,1
313547,2021-02-19,1059,2129,1
313548,2023-02-18,1053,2225,1
313549,2023-02-21,1030,2163,1
313550,2020-05-29,1058,2254,1
313551,2024-12-08,1012,2015,1
313552,2022-04-18,1007,2106,2
313553,2025-08-10,1037,2016,1
313554,2024-08-23,1024,2301,1
313555,2020-08-31,1021,2056,1
313556,2025-03-25,1044,2139,1
313557,2023-11-22,1009,2206,2
313558,2023-06-28,1047,2150,1
313559,2022-05-28,1022,2172,2
313560,2023-08-13,1060,2067,1
313561,2022-09-03,1049,2022,1
313562,2024-03-03,1039,2085,3
313563,2023-02-12,1015,2104,2
313564,2025-08-10,1058,2136,1
313565,2021-07-06,1002,2097,1
313566,2021-04-26,1014,2012,2
313567,2021-08-22,1003,2032,1
313568,2023-03-10,1059,2217,1
313569,2021-08-05,1053,2021,1
313570,2020-05-16,1058,2016,1
313571,2022-09-30,1043,2260,4
313572,2025-06-05,1002,2014,1
313573,2024-06-22,1056,2023,1
313574,2021-11-17,1026,2176,1
313575,2023-12-04,1023,2144,1
313576,2024-11-27,1018,2308,2
313577,2022-06-28,1018,2300,1
313578,2024-10-25,1048,2212,1
313579,2025-07-27,1016,2024,1
313580,2022-04-21,1014,2162,1
313581,2024-05-23,1042,2015,1
313582,2023-08-30,1018,2290,1
313583,2020-04-24,1001,2212,1
313584,2021-07-22,1056,2184,2
313585,2024-04-02,1020,2139,1
313586,2021-05-09,1046,2164,1
313587,2022-04-01,1029,2130,1
313588,2024-05-27,1008,2033,1
313589,2021-07-13,1040,2212,1
313590,2022-11-07,1015,2319,1
313591,2024-01-09,1018,2038,1
313592,2020-12-05,1002,2318,1
313593,2024-04-03,1001,2288,1
313594,2021-09-03,1032,2286,1
313595,2025-02-24,1004,2266,1
313596,2020-03-14,1014,2295,2
313597,2024-09-05,1056,2081,1
313598,2024-10-27,1005,2142,1
313599,2024-08-19,1018,2155,1
313600,2025-07-27,1044,2022,1
313601,2023-05-30,1054,2314,3
313602,2020-05-05,1003,2222,1
313603,2021-10-18,1012,2147,1
313604,2023-04-14,1024,2318,1
313605,2025-06-19,1022,2090,2
313606,2022-09-17,1018,2110,2
313607,2022-05-08,1015,2062,1
313608,2024-03-01,1017,2061,1
313609,2025-03-14,1008,2062,1
313610,2023-11-07,1010,2196,1
313611,2021-09-24,1037,2097,1
313612,2024-07-22,1018,2305,1
313613,2024-01-26,1025,2262,1
313614,2021-11-25,1026,2053,1
313615,2022-07-17,1007,2267,2
313616,2020-04-25,1050,2113,1
313617,2022-10-28,1058,2074,1
313618,2023-05-26,1017,2251,1
313619,2024-10-08,1018,2274,1
313620,2024-06-01,1042,2307,1
313621,2025-03-18,1005,2137,1
313622,2020-10-30,1055,2180,1
313623,2024-01-30,1008,2198,1
313624,2025-05-29,1044,2202,1
313625,2020-03-28,1018,2131,1
313626,2022-10-30,1020,2050,2
313627,2020-11-03,1009,2023,2
313628,2022-03-12,1039,2290,1
313629,2020-06-12,1048,2120,1
313630,2022-09-22,1058,2059,1
313631,2023-09-20,1021,2315,2
313632,2025-08-27,1038,2258,1
313633,2022-12-30,1026,2314,3
313634,2023-04-13,1034,2092,3
313635,2025-02-20,1010,2150,1
313636,2024-12-28,1035,2259,1
313637,2022-03-21,1051,2177,1
313638,2023-09-10,1052,2116,1
313639,2024-12-08,1030,2052,1
313640,2024-05-12,1015,2180,1
313641,2021-03-08,1051,2192,1
313642,2024-07-05,1060,2232,1
313643,2023-02-25,1023,2254,1
313644,2022-04-01,1056,2039,1
313645,2022-12-06,1060,2202,1
313646,2021-05-19,1024,2251,1
313647,2020-04-24,1043,2127,1
313648,2023-12-10,1035,2091,1
313649,2024-11-25,1044,2155,1
313650,2022-09-21,1009,2101,1
313651,2020-08-10,1023,2164,1
313652,2021-09-27,1004,2101,1
313653,2025-05-26,1037,2138,1
313654,2021-11-02,1056,2293,1
313655,2022-08-15,1034,2293,1
313656,2022-07-21,1005,2318,1
313657,2020-04-05,1056,2157,2
313658,2021-09-23,1008,2055,1
313659,2024-08-28,1053,2284,1
313660,2025-05-03,1043,2191,1
313661,2021-11-28,1039,2240,1
313662,2020-02-01,1036,2054,1
313663,2023-04-17,1008,2104,1
313664,2022-02-17,1031,2091,1
313665,2024-01-06,1013,2180,1
313666,2022-07-04,1035,2319,4
313667,2021-07-02,1028,2197,2
313668,2025-03-08,1041,2183,1
313669,2025-09-27,1060,2244,1
313670,2024-08-30,1022,2107,3
313671,2023-03-02,1038,2083,1
313672,2025-07-23,1052,2268,1
313673,2025-01-07,1006,2307,1
313674,2020-12-09,1048,2138,1
313675,2023-04-14,1015,2014,1
313676,2025-08-20,1033,2059,1
313677,2022-08-02,1060,2274,1
313678,2022-07-14,1060,2040,1
313679,2025-08-12,1020,2245,1
313680,2023-08-23,1008,2199,1
313681,2025-06-26,1057,2234,1
313682,2024-11-22,1054,2085,1
313683,2025-04-23,1038,2006,1
313684,2020-02-21,1002,2013,1
313685,2020-10-21,1045,2233,1
313686,2021-04-09,1010,2197,1
313687,2024-07-27,1057,2269,1
313688,2021-09-25,1027,2130,1
313689,2023-09-16,1038,2178,2
313690,2024-03-04,1018,2252,1
313691,2020-07-28,1029,2160,1
313692,2025-09-06,1046,2318,1
313693,2020-08-25,1030,2239,4
313694,2020-12-01,1051,2220,1
313695,2024-04-25,1043,2257,1
313696,2021-05-14,1005,2250,3
313697,2024-04-13,1037,2072,1
313698,2022-03-01,1037,2069,2
313699,2023-02-09,1024,2194,1
313700,2020-08-16,1020,2142,2
313701,2020-05-29,1004,2279,1
313702,2024-11-13,1028,2095,1
313703,2024-06-12,1021,2108,1
313704,2020-11-28,1058,2055,1
313705,2020-06-22,1041,2314,1
313706,2023-09-28,1029,2038,1
313707,2022-12-20,1046,2315,1
313708,2022-03-29,1047,2227,1
313709,2024-08-28,1030,2030,1
313710,2024-05-31,1005,2050,2
313711,2021-09-15,1047,2107,1
313712,2021-07-31,1006,2086,1
313713,2021-02-26,1051,2311,1
313714,2023-10-26,1021,2197,1
313715,2023-05-14,1039,2025,2
313716,2022-01-23,1045,2169,1
313717,2022-01-16,1002,2287,1
313718,2021-11-18,1024,2136,2
313719,2021-12-23,1037,2214,2
313720,2024-04-15,1051,2248,1
313721,2022-01-16,1043,2061,2
313722,2020-08-29,1054,2274,2
313723,2021-12-08,1005,2146,1
313724,2021-03-10,1005,2019,1
313725,2022-02-19,1043,2281,3
313726,2021-04-28,1025,2181,1
313727,2024-03-13,1030,2065,2
313728,2020-06-18,1037,2104,1
313729,2022-10-17,1060,2182,1
313730,2022-05-18,1004,2122,2
313731,2022-04-27,1007,2076,1
313732,2024-02-06,1050,2155,1
313733,2021-11-26,1002,2061,1
313734,2020-02-01,1028,2080,2
313735,2020-06-25,1047,2265,1
313736,2025-09-05,1013,2075,2
313737,2024-02-11,1012,2224,1
313738,2020-03-06,1019,2082,1
313739,2020-05-12,1009,2070,1
313740,2025-04-12,1041,2083,1
313741,2022-07-04,1013,2152,2
313742,2025-03-31,1014,2048,1
313743,2025-01-28,1035,2036,1
313744,2023-09-13,1059,2243,2
313745,2021-08-07,1055,2008,1
313746,2023-02-22,1052,2126,2
313747,2024-10-14,1032,2129,1
313748,2025-03-07,1019,2286,1
313749,2022-08-31,1043,2249,1
313750,2023-12-13,1024,2164,1
313751,2020-08-21,1047,2155,3
313752,2024-01-17,1001,2181,1
313753,2024-05-12,1032,2117,1
313754,2022-02-09,1021,2225,1
313755,2020-11-01,1016,2220,1
313756,2020-01-02,1040,2184,1
313757,2020-09-27,1040,2019,1
313758,2021-02-24,1003,2042,1
313759,2022-05-13,1058,2013,1
313760,2025-02-19,1022,2231,1
313761,2022-10-06,1056,2154,2
313762,2022-11-26,1036,2305,2
313763,2020-04-16,1040,2305,1
313764,2025-01-22,1058,2256,1
313765,2023-02-07,1050,2144,1
313766,2021-07-02,1009,2103,1
313767,2024-06-08,1001,2066,1
313768,2025-01-11,1019,2076,1
313769,2024-02-20,1030,2317,1
313770,2023-10-09,1044,2170,2
313771,2020-01-19,1040,2004,1
313772,2022-05-08,1019,2015,2
313773,2023-11-17,1033,2149,1
313774,2023-07-08,1040,2144,2
313775,2021-02-13,1032,2132,2
313776,2023-11-27,1042,2264,1
313777,2024-08-20,1030,2226,1
313778,2021-09-15,1032,2036,2
313779,2021-10-17,1057,2118,1
313780,2022-02-06,1024,2191,1
313781,2020-01-18,1046,2124,1
313782,2024-12-21,1021,2068,2
313783,2024-11-15,1021,2202,1
313784,2020-01-08,1056,2193,2
313785,2021-12-05,1042,2312,1
313786,2023-09-03,1056,2180,1
313787,2023-03-05,1060,2280,1
313788,2021-06-14,1001,2304,1
313789,2025-07-14,1060,2141,1
313790,2024-09-11,1006,2017,1
313791,2024-10-26,1005,2048,1
313792,2023-09-08,1046,2162,1
313793,2024-12-01,1022,2286,2
313794,2024-08-12,1056,2210,1
313795,2024-12-07,1033,2066,2
313796,2020-02-13,1024,2225,1
313797,2021-05-03,1005,2286,1
313798,2020-06-29,1029,2011,1
313799,2021-09-19,1017,2080,1
313800,2022-08-14,1005,2050,1
313801,2024-03-28,1041,2252,1
313802,2023-01-20,1059,2285,2
313803,2024-11-16,1023,2178,1
313804,2021-10-12,1019,2271,2
313805,2025-02-19,1006,2211,1
313806,2023-06-21,1014,2211,1
313807,2020-12-06,1018,2186,1
313808,2024-12-13,1021,2017,1
313809,2023-09-16,1039,2300,1
313810,2021-03-24,1007,2116,1
313811,2023-12-12,1004,2258,1
313812,2020-03-17,1056,2260,2
313813,2022-06-14,1048,2309,1
313814,2021-07-02,1017,2106,1
313815,2022-03-08,1039,2319,1
313816,2023-12-23,1036,2098,1
313817,2024-02-17,1045,2146,2
313818,2022-03-25,1052,2227,1
313819,2024-05-02,1022,2051,1
313820,2021-10-07,1040,2088,2
313821,2024-12-30,1048,2234,3
313822,2021-12-20,1042,2312,1
313823,2024-03-02,1056,2236,1
313824,2022-12-05,1030,2276,1
313825,2024-01-06,1048,2013,1
313826,2021-10-09,1055,2185,1
313827,2022-03-02,1034,2293,3
313828,2021-08-01,1001,2219,2
313829,2025-08-10,1049,2218,1
313830,2021-04-04,1051,2066,1
313831,2023-03-07,1025,2275,1
313832,2020-02-13,1015,2276,1
313833,2024-03-13,1059,2197,1
313834,2022-09-09,1034,2139,1
313835,2021-09-24,1032,2264,1
313836,2023-06-11,1057,2151,1
313837,2021-09-14,1026,2264,1
313838,2025-05-31,1051,2156,1
313839,2020-12-26,1043,2186,1
313840,2020-07-28,1059,2240,1
313841,2022-07-19,1027,2087,2
313842,2024-05-25,1055,2081,1
313843,2021-05-03,1035,2215,1
313844,2021-08-23,1029,2305,2
313845,2022-02-12,1019,2145,3
313846,2022-05-27,1034,2287,1
313847,2024-01-27,1035,2167,2
313848,2021-11-30,1055,2311,1
313849,2025-05-11,1043,2254,1
313850,2020-09-12,1050,2275,1
313851,2023-03-19,1046,2218,1
313852,2021-01-26,1017,2278,2
313853,2022-09-19,1013,2190,1
313854,2022-04-24,1016,2182,1
313855,2020-05-18,1009,2280,1
313856,2020-04-12,1024,2005,2
313857,2023-06-19,1040,2155,1
313858,2023-02-14,1033,2278,1
313859,2023-05-22,1041,2064,1
313860,2021-04-28,1022,2306,1
313861,2020-08-11,1013,2238,1
313862,2023-07-17,1013,2245,4
313863,2025-01-22,1037,2214,1
313864,2025-02-27,1011,2145,2
313865,2024-01-04,1025,2150,1
313866,2021-10-05,1014,2268,1
313867,2023-06-09,1040,2046,4
313868,2021-04-02,1038,2168,1
313869,2024-06-15,1024,2101,2
313870,2021-09-02,1008,2315,1
313871,2020-07-25,1014,2002,1
313872,2024-03-23,1029,2021,1
313873,2024-01-06,1059,2309,1
313874,2022-07-05,1017,2174,1
313875,2023-12-02,1013,2046,1
313876,2023-03-27,1014,2146,1
313877,2022-05-01,1043,2105,2
313878,2021-03-16,1055,2292,1
313879,2021-12-20,1005,2221,1
313880,2021-08-07,1045,2043,1
313881,2025-07-07,1030,2172,1
313882,2020-03-04,1050,2044,1
313883,2022-02-06,1026,2214,1
313884,2021-07-13,1001,2234,4
313885,2024-09-29,1041,2180,2
313886,2021-10-31,1049,2309,4
313887,2024-03-22,1055,2302,1
313888,2023-06-25,1035,2067,2
313889,2021-09-09,1008,2001,1
313890,2025-06-17,1023,2213,1
313891,2023-01-26,1047,2154,4
313892,2023-07-15,1030,2109,1
313893,2022-12-19,1042,2293,1
313894,2023-03-09,1001,2313,1
313895,2025-04-16,1005,2298,1
313896,2023-09-13,1041,2161,1
313897,2021-04-08,1018,2226,2
313898,2024-07-18,1024,2056,1
313899,2025-05-02,1039,2304,1
313900,2020-02-29,1007,2094,1
313901,2020-11-28,1050,2063,1
313902,2020-03-16,1009,2020,1
313903,2024-11-13,1044,2176,1
313904,2020-07-08,1018,2303,2
313905,2025-03-27,1016,2045,1
313906,2020-10-22,1050,2040,1
313907,2020-06-25,1034,2090,1
313908,2022-03-10,1013,2214,1
313909,2022-03-16,1001,2176,1
313910,2024-10-08,1059,2032,1
313911,2020-08-02,1027,2144,1
313912,2025-02-22,1025,2022,2
313913,2021-08-19,1003,2272,1
313914,2024-09-13,1054,2036,4
313915,2023-09-17,1009,2152,1
313916,2020-05-07,1021,2164,1
313917,2023-07-16,1026,2170,1
313918,2024-04-07,1049,2196,1
313919,2024-11-12,1022,2226,3
313920,2021-09-10,1033,2002,1
313921,2020-05-21,1027,2011,1
313922,2020-09-01,1019,2197,1
313923,2023-08-06,1058,2060,1
313924,2024-09-10,1048,2266,1
313925,2023-02-09,1012,2202,2
313926,2025-03-24,1034,2314,2
313927,2021-02-24,1048,2234,1
313928,2020-01-07,1035,2030,3
313929,2024-03-28,1030,2056,2
313930,2021-11-01,1005,2016,1
313931,2021-02-19,1007,2238,1
313932,2022-10-03,1016,2042,1
313933,2024-10-02,1031,2213,2
313934,2021-03-03,1060,2178,2
313935,2020-11-29,1048,2203,1
313936,2021-06-10,1007,2164,1
313937,2023-04-10,1043,2005,1
313938,2024-10-19,1049,2083,1
313939,2024-07-30,1026,2283,1
313940,2024-04-04,1020,2297,1
313941,2025-07-21,1036,2033,1
313942,2024-07-12,1032,2305,1
313943,2021-03-29,1017,2216,1
313944,2022-01-15,1025,2295,1
313945,2025-03-18,1033,2130,2
313946,2022-07-17,1035,2034,1
313947,2022-04-27,1033,2099,1
313948,2022-05-17,1051,2222,1
313949,2022-02-12,1002,2255,1
313950,2021-06-26,1021,2017,2
313951,2020-11-17,1045,2157,1
313952,2022-02-24,1040,2021,2
313953,2021-06-23,1056,2276,2
313954,2024-11-23,1036,2154,2
313955,2021-03-24,1039,2293,1
313956,2021-05-04,1043,2026,1
313957,2025-03-20,1012,2108,1
313958,2021-04-08,1045,2218,1
313959,2020-11-09,1019,2096,1
313960,2025-05-09,1027,2269,1
313961,2021-01-19,1001,2316,1
313962,2020-10-21,1051,2093,1
313963,2023-05-23,1058,2118,1
313964,2022-01-31,1004,2309,1
313965,2023-01-03,1039,2117,4
313966,2024-10-03,1058,2178,2
313967,2023-05-07,1037,2247,1
313968,2025-04-26,1048,2143,2
313969,2020-08-15,1007,2121,1
313970,2021-02-14,1016,2159,2
313971,2021-11-21,1022,2250,2
313972,2022-05-27,1059,2102,2
313973,2022-02-25,1047,2114,1
313974,2023-09-12,1054,2062,3
313975,2024-10-05,1030,2226,1
313976,2025-06-09,1043,2288,1
313977,2022-05-28,1044,2061,1
313978,2024-05-26,1035,2012,1
313979,2024-06-01,1053,2124,1
313980,2020-03-11,1010,2134,1
313981,2020-11-01,1004,2208,1
313982,2022-01-31,1019,2029,1
313983,2021-08-10,1006,2263,3
313984,2024-05-27,1004,2184,1
313985,2020-04-11,1026,2175,2
313986,2024-06-17,1013,2104,1
313987,2024-05-23,1048,2119,1
313988,2020-07-11,1035,2018,1
313989,2022-12-21,1022,2242,1
313990,2020-10-26,1018,2194,2
313991,2021-03-29,1034,2312,1
313992,2021-09-10,1027,2115,1
313993,2021-09-28,1004,2214,2
313994,2022-02-17,1040,2294,1
313995,2024-01-19,1031,2229,1
313996,2025-08-06,1017,2014,2
313997,2024-07-05,1018,2203,1
313998,2020-12-02,1028,2175,2
313999,2025-09-10,1050,2161,1
314000,2025-06-17,1026,2177,1
314001,2025-06-30,1051,2150,1
314002,2024-11-17,1027,2222,1
314003,2022-12-07,1050,2005,1
314004,2025-07-24,1056,2062,3
314005,2023-06-27,1002,2119,2
314006,2023-06-03,1004,2147,1
314007,2023-07-19,1008,2043,2
314008,2020-11-23,1008,2263,2
314009,2022-03-07,1028,2297,1
314010,2023-04-18,1046,2241,1
314011,2021-10-26,1058,2297,1
